,raw
2141,0.765
2142,0.815
2143,0.83
2144,0.815
2145,0.715
2146,0.795
2147,0.795
2148,0.81
2149,0.8
2150,0.72
2151,0.77
2152,0.805
2153,0.805
2154,0.795
2155,0.76
2156,0.785
2157,0.805
2158,0.845
2159,0.805
2160,0.745
2161,0.81
2162,0.825
2163,0.825
2164,0.81
2165,0.75
2166,0.79
2167,0.8
2168,0.82
2169,0.815
2170,0.715
2171,0.78
2172,0.81
2173,0.81
2174,0.81
2175,0.695
2176,0.8
2177,0.805
2178,0.83
2179,0.83
2180,0.7
2181,0.81
2182,0.79
2183,0.835
2184,0.82
2185,0.73
2186,0.835
2187,0.82
2188,0.84
2189,0.815
2190,0.76
2191,0.82
2192,0.805
2193,0.825
2194,0.825
2195,0.74
2196,0.8
2197,0.81
2198,0.815
2199,0.84
2200,0.5
2201,0.54
2202,0.52
2203,0.56
2204,0.595
2205,0.57
2206,0.605
2207,0.615
2208,0.65
2209,0.655
2210,0.6
2211,0.555
2212,0.58
2213,0.645
2214,0.635
2215,0.59
2216,0.615
2217,0.665
2218,0.66
2219,0.65
2220,0.56
2221,0.645
2222,0.705
2223,0.715
2224,0.695
2225,0.62
2226,0.655
2227,0.69
2228,0.735
2229,0.7
2230,0.63
2231,0.68
2232,0.675
2233,0.74
2234,0.735
2235,0.58
2236,0.665
2237,0.715
2238,0.765
2239,0.76
2240,0.61
2241,0.685
2242,0.69
2243,0.75
2244,0.735
2245,0.6
2246,0.755
2247,0.745
2248,0.755
2249,0.725
2250,0.595
2251,0.715
2252,0.785
2253,0.76
2254,0.75
2255,0.59
2256,0.735
2257,0.765
2258,0.755
2259,0.74
2260,0.585
2261,0.745
2262,0.77
2263,0.77
2264,0.74
2265,0.595
2266,0.705
2267,0.745
2268,0.78
2269,0.78
2270,0.63
2271,0.705
2272,0.765
2273,0.73
2274,0.735
2275,0.625
2276,0.735
2277,0.75
2278,0.75
2279,0.745
2280,0.655
2281,0.73
2282,0.765
2283,0.77
2284,0.77
2285,0.65
2286,0.775
2287,0.76
2288,0.79
2289,0.775
2290,0.635
2291,0.74
2292,0.78
2293,0.8
2294,0.77
2295,0.635
2296,0.735
2297,0.755
2298,0.78
2299,0.76
2300,0.66
2301,0.74
2302,0.79
2303,0.815
2304,0.775
2305,0.66
2306,0.77
2307,0.8
2308,0.76
2309,0.78
2310,0.645
2311,0.76
2312,0.78
2313,0.8
2314,0.78
2315,0.665
2316,0.765
2317,0.79
2318,0.785
2319,0.765
2320,0.695
2321,0.75
2322,0.795
2323,0.775
2324,0.78
2325,0.685
2326,0.74
2327,0.805
2328,0.785
2329,0.78
2330,0.67
2331,0.75
2332,0.775
2333,0.795
2334,0.76
2335,0.7
2336,0.76
2337,0.775
2338,0.79
2339,0.78
2340,0.695
2341,0.745
2342,0.77
2343,0.785
2344,0.795
2345,0.675
2346,0.76
2347,0.775
2348,0.79
2349,0.79
2350,0.655
2351,0.74
2352,0.78
2353,0.775
2354,0.79
2355,0.685
2356,0.76
2357,0.78
2358,0.765
2359,0.78
2360,0.715
2361,0.75
2362,0.795
2363,0.775
2364,0.785
2365,0.71
2366,0.765
2367,0.795
2368,0.755
2369,0.78
2370,0.675
2371,0.77
2372,0.78
2373,0.76
2374,0.76
2375,0.695
2376,0.785
2377,0.775
2378,0.77
2379,0.775
2380,0.685
2381,0.76
2382,0.775
2383,0.76
2384,0.775
2385,0.685
2386,0.76
2387,0.805
2388,0.775
2389,0.78
2390,0.69
2391,0.765
2392,0.79
2393,0.765
2394,0.78
2395,0.675
2396,0.77
2397,0.81
2398,0.78
2399,0.755
2400,0.5
2401,0.51
2402,0.545
2403,0.565
2404,0.55
2405,0.57
2406,0.555
2407,0.59
2408,0.585
2409,0.625
2410,0.585
2411,0.63
2412,0.63
2413,0.6
2414,0.635
2415,0.545
2416,0.62
2417,0.615
2418,0.65
2419,0.61
2420,0.54
2421,0.645
2422,0.615
2423,0.69
2424,0.665
2425,0.645
2426,0.675
2427,0.665
2428,0.66
2429,0.68
2430,0.65
2431,0.67
2432,0.725
2433,0.73
2434,0.78
2435,0.615
2436,0.705
2437,0.715
2438,0.76
2439,0.76
2440,0.685
2441,0.805
2442,0.755
2443,0.755
2444,0.77
2445,0.62
2446,0.815
2447,0.785
2448,0.76
2449,0.74
2450,0.64
2451,0.785
2452,0.785
2453,0.755
2454,0.765
2455,0.635
2456,0.775
2457,0.805
2458,0.79
2459,0.79
2460,0.71
2461,0.84
2462,0.805
2463,0.78
2464,0.78
2465,0.705
2466,0.765
2467,0.79
2468,0.805
2469,0.83
2470,0.77
2471,0.815
2472,0.805
2473,0.775
2474,0.84
2475,0.735
2476,0.785
2477,0.805
2478,0.815
2479,0.85
2480,0.775
2481,0.82
2482,0.82
2483,0.825
2484,0.855
2485,0.78
2486,0.81
2487,0.81
2488,0.83
2489,0.88
2490,0.755
2491,0.81
2492,0.8
2493,0.81
2494,0.845
2495,0.765
2496,0.855
2497,0.84
2498,0.84
2499,0.83
2500,0.79
2501,0.85
2502,0.845
2503,0.81
2504,0.85
2505,0.79
2506,0.86
2507,0.85
2508,0.835
2509,0.85
2510,0.76
2511,0.815
2512,0.85
2513,0.825
2514,0.87
2515,0.785
2516,0.865
2517,0.895
2518,0.84
2519,0.85
2520,0.74
2521,0.85
2522,0.865
2523,0.84
2524,0.865
2525,0.765
2526,0.83
2527,0.855
2528,0.81
2529,0.855
2530,0.71
2531,0.85
2532,0.845
2533,0.815
2534,0.87
2535,0.765
2536,0.855
2537,0.845
2538,0.815
2539,0.865
2540,0.775
2541,0.865
2542,0.85
2543,0.82
2544,0.865
2545,0.75
2546,0.865
2547,0.865
2548,0.83
2549,0.86
2550,0.8
2551,0.86
2552,0.84
2553,0.83
2554,0.87
2555,0.79
2556,0.865
2557,0.865
2558,0.84
2559,0.88
2560,0.78
2561,0.835
2562,0.875
2563,0.815
2564,0.865
2565,0.835
2566,0.87
2567,0.835
2568,0.81
2569,0.86
2570,0.835
2571,0.875
2572,0.855
2573,0.85
2574,0.865
2575,0.825
2576,0.85
2577,0.87
2578,0.82
2579,0.865
2580,0.805
2581,0.84
2582,0.86
2583,0.85
2584,0.875
2585,0.805
2586,0.845
2587,0.88
2588,0.845
2589,0.87
2590,0.79
2591,0.845
2592,0.89
2593,0.87
2594,0.865
2595,0.805
2596,0.855
2597,0.88
2598,0.84
2599,0.865
2600,0.5
2601,0.535
2602,0.55
2603,0.6
2604,0.59
2605,0.59
2606,0.63
2607,0.625
2608,0.64
2609,0.59
2610,0.58
2611,0.635
2612,0.615
2613,0.59
2614,0.62
2615,0.6
2616,0.62
2617,0.605
2618,0.615
2619,0.635
2620,0.555
2621,0.645
2622,0.615
2623,0.67
2624,0.675
2625,0.61
2626,0.63
2627,0.635
2628,0.67
2629,0.675
2630,0.625
2631,0.67
2632,0.63
2633,0.65
2634,0.71
2635,0.66
2636,0.68
2637,0.665
2638,0.74
2639,0.675
2640,0.635
2641,0.64
2642,0.64
2643,0.635
2644,0.73
2645,0.625
2646,0.68
2647,0.69
2648,0.72
2649,0.685
2650,0.615
2651,0.64
2652,0.665
2653,0.72
2654,0.685
2655,0.62
2656,0.665
2657,0.705
2658,0.65
2659,0.715
2660,0.63
2661,0.705
2662,0.73
2663,0.735
2664,0.76
2665,0.65
2666,0.705
2667,0.685
2668,0.74
2669,0.73
2670,0.665
2671,0.67
2672,0.725
2673,0.71
2674,0.715
2675,0.635
2676,0.685
2677,0.73
2678,0.72
2679,0.755
2680,0.645
2681,0.7
2682,0.76
2683,0.745
2684,0.755
2685,0.655
2686,0.7
2687,0.78
2688,0.755
2689,0.735
2690,0.66
2691,0.735
2692,0.77
2693,0.75
2694,0.78
2695,0.69
2696,0.71
2697,0.765
2698,0.755
2699,0.75
2700,0.685
2701,0.715
2702,0.765
2703,0.765
2704,0.77
2705,0.675
2706,0.71
2707,0.77
2708,0.77
2709,0.77
2710,0.66
2711,0.705
2712,0.77
2713,0.72
2714,0.79
2715,0.645
2716,0.765
2717,0.77
2718,0.76
2719,0.775
2720,0.65
2721,0.74
2722,0.765
2723,0.775
2724,0.8
2725,0.655
2726,0.745
2727,0.76
2728,0.775
2729,0.79
2730,0.66
2731,0.765
2732,0.765
2733,0.775
2734,0.775
2735,0.635
2736,0.745
2737,0.77
2738,0.77
2739,0.805
2740,0.665
2741,0.71
2742,0.76
2743,0.765
2744,0.79
2745,0.63
2746,0.74
2747,0.74
2748,0.765
2749,0.775
2750,0.675
2751,0.74
2752,0.76
2753,0.77
2754,0.785
2755,0.66
2756,0.73
2757,0.775
2758,0.765
2759,0.785
2760,0.67
2761,0.72
2762,0.77
2763,0.785
2764,0.77
2765,0.675
2766,0.715
2767,0.745
2768,0.78
2769,0.78
2770,0.655
2771,0.71
2772,0.75
2773,0.74
2774,0.76
2775,0.665
2776,0.745
2777,0.745
2778,0.775
2779,0.77
2780,0.64
2781,0.725
2782,0.755
2783,0.75
2784,0.775
2785,0.66
2786,0.765
2787,0.77
2788,0.77
2789,0.795
2790,0.665
2791,0.725
2792,0.765
2793,0.73
2794,0.76
2795,0.675
2796,0.75
2797,0.73
2798,0.735
2799,0.765
2800,0.5
2801,0.57
2802,0.575
2803,0.57
2804,0.59
2805,0.595
2806,0.63
2807,0.62
2808,0.625
2809,0.645
2810,0.6
2811,0.685
2812,0.635
2813,0.625
2814,0.63
2815,0.58
2816,0.65
2817,0.635
2818,0.62
2819,0.645
2820,0.605
2821,0.61
2822,0.655
2823,0.69
2824,0.655
2825,0.615
2826,0.63
2827,0.655
2828,0.65
2829,0.69
2830,0.615
2831,0.655
2832,0.655
2833,0.74
2834,0.69
2835,0.645
2836,0.685
2837,0.675
2838,0.77
2839,0.72
2840,0.655
2841,0.7
2842,0.71
2843,0.705
2844,0.725
2845,0.65
2846,0.7
2847,0.7
2848,0.705
2849,0.68
2850,0.665
2851,0.71
2852,0.69
2853,0.75
2854,0.77
2855,0.675
2856,0.745
2857,0.705
2858,0.755
2859,0.75
2860,0.66
2861,0.72
2862,0.735
2863,0.77
2864,0.765
2865,0.645
2866,0.73
2867,0.74
2868,0.765
2869,0.785
2870,0.65
2871,0.725
2872,0.745
2873,0.74
2874,0.75
2875,0.635
2876,0.725
2877,0.785
2878,0.79
2879,0.76
2880,0.65
2881,0.735
2882,0.745
2883,0.8
2884,0.79
2885,0.66
2886,0.78
2887,0.78
2888,0.805
2889,0.79
2890,0.655
2891,0.735
2892,0.76
2893,0.82
2894,0.785
2895,0.69
2896,0.735
2897,0.81
2898,0.81
2899,0.78
2900,0.67
2901,0.74
2902,0.775
2903,0.82
2904,0.805
2905,0.67
2906,0.785
2907,0.78
2908,0.835
2909,0.845
2910,0.675
2911,0.77
2912,0.765
2913,0.81
2914,0.785
2915,0.675
2916,0.795
2917,0.795
2918,0.82
2919,0.805
2920,0.69
2921,0.8
2922,0.835
2923,0.85
2924,0.805
2925,0.705
2926,0.795
2927,0.79
2928,0.835
2929,0.84
2930,0.685
2931,0.73
2932,0.83
2933,0.84
2934,0.865
2935,0.715
2936,0.76
2937,0.84
2938,0.82
2939,0.845
2940,0.715
2941,0.81
2942,0.83
2943,0.85
2944,0.84
2945,0.695
2946,0.765
2947,0.815
2948,0.85
2949,0.82
2950,0.7
2951,0.775
2952,0.815
2953,0.825
2954,0.84
2955,0.705
2956,0.805
2957,0.84
2958,0.865
2959,0.83
2960,0.695
2961,0.785
2962,0.83
2963,0.845
2964,0.86
2965,0.71
2966,0.81
2967,0.83
2968,0.86
2969,0.845
2970,0.76
2971,0.785
2972,0.815
2973,0.865
2974,0.835
2975,0.74
2976,0.82
2977,0.82
2978,0.86
2979,0.825
2980,0.745
2981,0.815
2982,0.825
2983,0.85
2984,0.855
2985,0.74
2986,0.805
2987,0.825
2988,0.855
2989,0.86
2990,0.76
2991,0.82
2992,0.815
2993,0.835
2994,0.84
2995,0.73
2996,0.81
2997,0.805
2998,0.84
2999,0.85
3000,0.5
3001,0.565
3002,0.625
3003,0.625
3004,0.58
3005,0.575
3006,0.615
3007,0.675
3008,0.64
3009,0.67
3010,0.655
3011,0.645
3012,0.66
3013,0.62
3014,0.68
3015,0.605
3016,0.68
3017,0.695
3018,0.67
3019,0.735
3020,0.65
3021,0.72
3022,0.75
3023,0.74
3024,0.755
3025,0.685
3026,0.72
3027,0.76
3028,0.745
3029,0.765
3030,0.735
3031,0.71
3032,0.75
3033,0.765
3034,0.81
3035,0.67
3036,0.73
3037,0.78
3038,0.77
3039,0.795
3040,0.71
3041,0.77
3042,0.765
3043,0.77
3044,0.775
3045,0.665
3046,0.74
3047,0.755
3048,0.77
3049,0.77
3050,0.64
3051,0.76
3052,0.77
3053,0.76
3054,0.77
3055,0.65
3056,0.785
3057,0.77
3058,0.78
3059,0.815
3060,0.675
3061,0.775
3062,0.81
3063,0.8
3064,0.81
3065,0.695
3066,0.765
3067,0.805
3068,0.81
3069,0.83
3070,0.685
3071,0.775
3072,0.815
3073,0.8
3074,0.83
3075,0.695
3076,0.73
3077,0.79
3078,0.8
3079,0.82
3080,0.68
3081,0.78
3082,0.82
3083,0.815
3084,0.785
3085,0.705
3086,0.805
3087,0.81
3088,0.835
3089,0.79
3090,0.69
3091,0.765
3092,0.83
3093,0.82
3094,0.815
3095,0.75
3096,0.775
3097,0.79
3098,0.79
3099,0.815
3100,0.75
3101,0.785
3102,0.805
3103,0.805
3104,0.82
3105,0.76
3106,0.78
3107,0.805
3108,0.815
3109,0.815
3110,0.72
3111,0.8
3112,0.83
3113,0.8
3114,0.835
3115,0.73
3116,0.795
3117,0.815
3118,0.82
3119,0.81
3120,0.725
3121,0.755
3122,0.825
3123,0.84
3124,0.82
3125,0.73
3126,0.825
3127,0.81
3128,0.825
3129,0.84
3130,0.725
3131,0.81
3132,0.85
3133,0.815
3134,0.83
3135,0.73
3136,0.815
3137,0.81
3138,0.83
3139,0.825
3140,0.715
3141,0.8
3142,0.805
3143,0.815
3144,0.815
3145,0.685
3146,0.83
3147,0.82
3148,0.835
3149,0.81
3150,0.675
3151,0.805
3152,0.82
3153,0.845
3154,0.82
3155,0.73
3156,0.825
3157,0.8
3158,0.82
3159,0.805
3160,0.69
3161,0.805
3162,0.8
3163,0.825
3164,0.8
3165,0.77
3166,0.845
3167,0.82
3168,0.855
3169,0.815
3170,0.76
3171,0.845
3172,0.815
3173,0.84
3174,0.825
3175,0.735
3176,0.845
3177,0.82
3178,0.825
3179,0.84
3180,0.75
3181,0.82
3182,0.835
3183,0.825
3184,0.825
3185,0.74
3186,0.835
3187,0.82
3188,0.815
3189,0.83
3190,0.725
3191,0.865
3192,0.825
3193,0.825
3194,0.845
3195,0.755
3196,0.85
3197,0.84
3198,0.865
3199,0.845
3200,0.5
3201,0.535
3202,0.555
3203,0.53
3204,0.57
3205,0.535
3206,0.61
3207,0.585
3208,0.6
3209,0.625
3210,0.6
3211,0.625
3212,0.595
3213,0.625
3214,0.66
3215,0.63
3216,0.585
3217,0.645
3218,0.65
3219,0.66
3220,0.585
3221,0.69
3222,0.685
3223,0.645
3224,0.69
3225,0.595
3226,0.685
3227,0.7
3228,0.69
3229,0.69
3230,0.63
3231,0.71
3232,0.695
3233,0.73
3234,0.74
3235,0.64
3236,0.69
3237,0.735
3238,0.705
3239,0.72
3240,0.615
3241,0.74
3242,0.715
3243,0.705
3244,0.76
3245,0.63
3246,0.735
3247,0.715
3248,0.74
3249,0.755
3250,0.61
3251,0.75
3252,0.72
3253,0.76
3254,0.775
3255,0.655
3256,0.745
3257,0.74
3258,0.76
3259,0.805
3260,0.68
3261,0.775
3262,0.75
3263,0.79
3264,0.8
3265,0.725
3266,0.79
3267,0.765
3268,0.765
3269,0.785
3270,0.67
3271,0.785
3272,0.76
3273,0.81
3274,0.755
3275,0.7
3276,0.75
3277,0.76
3278,0.805
3279,0.77
3280,0.645
3281,0.82
3282,0.77
3283,0.82
3284,0.805
3285,0.65
3286,0.795
3287,0.78
3288,0.795
3289,0.795
3290,0.675
3291,0.785
3292,0.795
3293,0.8
3294,0.825
3295,0.71
3296,0.81
3297,0.815
3298,0.815
3299,0.835
3300,0.74
3301,0.805
3302,0.805
3303,0.81
3304,0.825
3305,0.73
3306,0.815
3307,0.795
3308,0.835
3309,0.815
3310,0.7
3311,0.805
3312,0.81
3313,0.82
3314,0.82
3315,0.71
3316,0.815
3317,0.8
3318,0.815
3319,0.815
3320,0.715
3321,0.795
3322,0.785
3323,0.815
3324,0.82
3325,0.725
3326,0.81
3327,0.795
3328,0.815
3329,0.825
3330,0.725
3331,0.785
3332,0.81
3333,0.795
3334,0.82
3335,0.745
3336,0.815
3337,0.83
3338,0.81
3339,0.82
3340,0.76
3341,0.77
3342,0.795
3343,0.805
3344,0.82
3345,0.725
3346,0.775
3347,0.81
3348,0.83
3349,0.83
3350,0.725
3351,0.785
3352,0.79
3353,0.805
3354,0.83
3355,0.765
3356,0.795
3357,0.79
3358,0.81
3359,0.83
3360,0.745
3361,0.77
3362,0.8
3363,0.805
3364,0.84
3365,0.77
3366,0.8
3367,0.795
3368,0.825
3369,0.83
3370,0.745
3371,0.78
3372,0.82
3373,0.82
3374,0.82
3375,0.715
3376,0.78
3377,0.8
3378,0.785
3379,0.815
3380,0.755
3381,0.785
3382,0.81
3383,0.785
3384,0.83
3385,0.735
3386,0.78
3387,0.81
3388,0.81
3389,0.815
3390,0.755
3391,0.795
3392,0.825
3393,0.825
3394,0.81
3395,0.72
3396,0.82
3397,0.815
3398,0.8
3399,0.835
3400,0.5
3401,0.505
3402,0.515
3403,0.555
3404,0.555
3405,0.575
3406,0.55
3407,0.575
3408,0.545
3409,0.61
3410,0.585
3411,0.565
3412,0.61
3413,0.56
3414,0.595
3415,0.59
3416,0.59
3417,0.62
3418,0.61
3419,0.595
3420,0.615
3421,0.595
3422,0.625
3423,0.64
3424,0.63
3425,0.65
3426,0.61
3427,0.595
3428,0.62
3429,0.665
3430,0.665
3431,0.6
3432,0.63
3433,0.66
3434,0.685
3435,0.61
3436,0.645
3437,0.64
3438,0.68
3439,0.68
3440,0.625
3441,0.66
3442,0.685
3443,0.685
3444,0.67
3445,0.62
3446,0.61
3447,0.67
3448,0.69
3449,0.67
3450,0.66
3451,0.64
3452,0.65
3453,0.675
3454,0.68
3455,0.65
3456,0.63
3457,0.655
3458,0.685
3459,0.675
3460,0.65
3461,0.665
3462,0.665
3463,0.7
3464,0.67
3465,0.69
3466,0.645
3467,0.69
3468,0.725
3469,0.67
3470,0.63
3471,0.68
3472,0.68
3473,0.695
3474,0.705
3475,0.645
3476,0.685
3477,0.685
3478,0.655
3479,0.685
3480,0.62
3481,0.65
3482,0.69
3483,0.68
3484,0.685
3485,0.655
3486,0.66
3487,0.685
3488,0.7
3489,0.715
3490,0.655
3491,0.685
3492,0.7
3493,0.71
3494,0.7
3495,0.635
3496,0.67
3497,0.705
3498,0.735
3499,0.71
3500,0.69
3501,0.695
3502,0.7
3503,0.715
3504,0.705
3505,0.7
3506,0.68
3507,0.71
3508,0.75
3509,0.73
3510,0.71
3511,0.715
3512,0.69
3513,0.75
3514,0.735
3515,0.69
3516,0.71
3517,0.775
3518,0.73
3519,0.73
3520,0.64
3521,0.71
3522,0.775
3523,0.755
3524,0.73
3525,0.675
3526,0.725
3527,0.745
3528,0.74
3529,0.725
3530,0.695
3531,0.685
3532,0.725
3533,0.72
3534,0.735
3535,0.695
3536,0.68
3537,0.73
3538,0.725
3539,0.745
3540,0.71
3541,0.68
3542,0.72
3543,0.725
3544,0.74
3545,0.72
3546,0.72
3547,0.74
3548,0.7
3549,0.73
3550,0.72
3551,0.725
3552,0.735
3553,0.735
3554,0.74
3555,0.735
3556,0.71
3557,0.75
3558,0.735
3559,0.74
3560,0.715
3561,0.72
3562,0.755
3563,0.7
3564,0.73
3565,0.745
3566,0.72
3567,0.74
3568,0.73
3569,0.735
3570,0.715
3571,0.715
3572,0.735
3573,0.765
3574,0.755
3575,0.69
3576,0.735
3577,0.75
3578,0.73
3579,0.745
3580,0.69
3581,0.725
3582,0.76
3583,0.725
3584,0.745
3585,0.67
3586,0.73
3587,0.735
3588,0.725
3589,0.74
3590,0.65
3591,0.74
3592,0.765
3593,0.725
3594,0.755
3595,0.67
3596,0.73
3597,0.745
3598,0.75
3599,0.76
3600,0.5
3601,0.57
3602,0.575
3603,0.525
3604,0.575
3605,0.545
3606,0.55
3607,0.59
3608,0.59
3609,0.6
3610,0.565
3611,0.575
3612,0.615
3613,0.595
3614,0.63
3615,0.585
3616,0.63
3617,0.59
3618,0.66
3619,0.595
3620,0.57
3621,0.62
3622,0.645
3623,0.62
3624,0.625
3625,0.575
3626,0.63
3627,0.665
3628,0.66
3629,0.675
3630,0.6
3631,0.63
3632,0.635
3633,0.725
3634,0.715
3635,0.575
3636,0.66
3637,0.67
3638,0.68
3639,0.69
3640,0.635
3641,0.64
3642,0.65
3643,0.73
3644,0.655
3645,0.63
3646,0.64
3647,0.66
3648,0.72
3649,0.705
3650,0.615
3651,0.62
3652,0.705
3653,0.705
3654,0.735
3655,0.63
3656,0.64
3657,0.69
3658,0.685
3659,0.72
3660,0.66
3661,0.65
3662,0.68
3663,0.69
3664,0.705
3665,0.635
3666,0.705
3667,0.715
3668,0.715
3669,0.715
3670,0.63
3671,0.67
3672,0.715
3673,0.73
3674,0.695
3675,0.655
3676,0.69
3677,0.71
3678,0.745
3679,0.74
3680,0.64
3681,0.695
3682,0.76
3683,0.735
3684,0.725
3685,0.655
3686,0.725
3687,0.73
3688,0.76
3689,0.725
3690,0.65
3691,0.705
3692,0.72
3693,0.755
3694,0.725
3695,0.645
3696,0.72
3697,0.735
3698,0.78
3699,0.745
3700,0.66
3701,0.735
3702,0.74
3703,0.745
3704,0.76
3705,0.67
3706,0.71
3707,0.76
3708,0.75
3709,0.74
3710,0.645
3711,0.72
3712,0.745
3713,0.755
3714,0.735
3715,0.625
3716,0.735
3717,0.755
3718,0.73
3719,0.74
3720,0.65
3721,0.72
3722,0.74
3723,0.78
3724,0.745
3725,0.685
3726,0.75
3727,0.74
3728,0.75
3729,0.77
3730,0.68
3731,0.74
3732,0.765
3733,0.77
3734,0.775
3735,0.665
3736,0.75
3737,0.74
3738,0.76
3739,0.76
3740,0.69
3741,0.715
3742,0.74
3743,0.765
3744,0.755
3745,0.635
3746,0.72
3747,0.77
3748,0.765
3749,0.755
3750,0.685
3751,0.715
3752,0.77
3753,0.765
3754,0.74
3755,0.705
3756,0.735
3757,0.77
3758,0.765
3759,0.78
3760,0.695
3761,0.725
3762,0.755
3763,0.735
3764,0.755
3765,0.7
3766,0.73
3767,0.77
3768,0.775
3769,0.76
3770,0.715
3771,0.73
3772,0.77
3773,0.77
3774,0.735
3775,0.66
3776,0.74
3777,0.795
3778,0.735
3779,0.76
3780,0.685
3781,0.735
3782,0.785
3783,0.745
3784,0.79
3785,0.695
3786,0.71
3787,0.785
3788,0.755
3789,0.76
3790,0.675
3791,0.75
3792,0.8
3793,0.76
3794,0.74
3795,0.7
3796,0.73
3797,0.745
3798,0.75
3799,0.775
3800,0.5
3801,0.535
3802,0.555
3803,0.565
3804,0.6
3805,0.565
3806,0.64
3807,0.615
3808,0.655
3809,0.65
3810,0.575
3811,0.64
3812,0.62
3813,0.6
3814,0.64
3815,0.54
3816,0.6
3817,0.64
3818,0.64
3819,0.64
3820,0.55
3821,0.63
3822,0.625
3823,0.66
3824,0.675
3825,0.54
3826,0.645
3827,0.62
3828,0.705
3829,0.685
3830,0.56
3831,0.655
3832,0.665
3833,0.745
3834,0.675
3835,0.565
3836,0.65
3837,0.66
3838,0.7
3839,0.69
3840,0.58
3841,0.66
3842,0.695
3843,0.67
3844,0.725
3845,0.565
3846,0.7
3847,0.7
3848,0.665
3849,0.7
3850,0.565
3851,0.66
3852,0.715
3853,0.73
3854,0.7
3855,0.59
3856,0.68
3857,0.745
3858,0.69
3859,0.755
3860,0.615
3861,0.68
3862,0.755
3863,0.715
3864,0.725
3865,0.595
3866,0.695
3867,0.735
3868,0.71
3869,0.745
3870,0.61
3871,0.71
3872,0.76
3873,0.73
3874,0.725
3875,0.58
3876,0.715
3877,0.715
3878,0.8
3879,0.775
3880,0.605
3881,0.715
3882,0.725
3883,0.75
3884,0.725
3885,0.605
3886,0.745
3887,0.725
3888,0.745
3889,0.715
3890,0.57
3891,0.715
3892,0.7
3893,0.725
3894,0.705
3895,0.6
3896,0.695
3897,0.755
3898,0.75
3899,0.715
3900,0.575
3901,0.74
3902,0.75
3903,0.73
3904,0.78
3905,0.595
3906,0.735
3907,0.725
3908,0.75
3909,0.755
3910,0.59
3911,0.715
3912,0.755
3913,0.695
3914,0.75
3915,0.62
3916,0.725
3917,0.725
3918,0.745
3919,0.76
3920,0.635
3921,0.715
3922,0.71
3923,0.735
3924,0.765
3925,0.655
3926,0.755
3927,0.745
3928,0.78
3929,0.745
3930,0.635
3931,0.74
3932,0.78
3933,0.775
3934,0.77
3935,0.615
3936,0.745
3937,0.76
3938,0.745
3939,0.77
3940,0.64
3941,0.715
3942,0.745
3943,0.75
3944,0.77
3945,0.635
3946,0.705
3947,0.745
3948,0.755
3949,0.745
3950,0.645
3951,0.71
3952,0.74
3953,0.73
3954,0.755
3955,0.645
3956,0.715
3957,0.765
3958,0.73
3959,0.75
3960,0.645
3961,0.725
3962,0.745
3963,0.73
3964,0.75
3965,0.67
3966,0.715
3967,0.745
3968,0.75
3969,0.765
3970,0.65
3971,0.705
3972,0.76
3973,0.75
3974,0.78
3975,0.645
3976,0.735
3977,0.765
3978,0.74
3979,0.765
3980,0.64
3981,0.74
3982,0.74
3983,0.76
3984,0.74
3985,0.665
3986,0.76
3987,0.77
3988,0.78
3989,0.755
3990,0.675
3991,0.745
3992,0.755
3993,0.785
3994,0.765
3995,0.66
3996,0.74
3997,0.74
3998,0.765
3999,0.78
4000,0.5
4001,0.5
4002,0.51
4003,0.545
4004,0.565
4005,0.525
4006,0.565
4007,0.56
4008,0.595
4009,0.625
4010,0.5
4011,0.55
4012,0.545
4013,0.615
4014,0.62
4015,0.53
4016,0.6
4017,0.61
4018,0.635
4019,0.695
4020,0.52
4021,0.655
4022,0.625
4023,0.665
4024,0.69
4025,0.56
4026,0.685
4027,0.645
4028,0.66
4029,0.695
4030,0.575
4031,0.67
4032,0.68
4033,0.715
4034,0.71
4035,0.52
4036,0.675
4037,0.66
4038,0.745
4039,0.75
4040,0.595
4041,0.705
4042,0.645
4043,0.73
4044,0.75
4045,0.58
4046,0.695
4047,0.69
4048,0.75
4049,0.735
4050,0.615
4051,0.715
4052,0.7
4053,0.73
4054,0.73
4055,0.65
4056,0.655
4057,0.695
4058,0.725
4059,0.73
4060,0.66
4061,0.67
4062,0.73
4063,0.715
4064,0.77
4065,0.63
4066,0.67
4067,0.705
4068,0.75
4069,0.735
4070,0.64
4071,0.69
4072,0.685
4073,0.775
4074,0.765
4075,0.64
4076,0.695
4077,0.73
4078,0.75
4079,0.745
4080,0.64
4081,0.705
4082,0.775
4083,0.755
4084,0.765
4085,0.6
4086,0.69
4087,0.77
4088,0.78
4089,0.78
4090,0.61
4091,0.7
4092,0.75
4093,0.74
4094,0.77
4095,0.59
4096,0.68
4097,0.77
4098,0.735
4099,0.765
4100,0.66
4101,0.705
4102,0.74
4103,0.76
4104,0.765
4105,0.635
4106,0.735
4107,0.74
4108,0.77
4109,0.78
4110,0.665
4111,0.705
4112,0.77
4113,0.775
4114,0.79
4115,0.65
4116,0.72
4117,0.755
4118,0.775
4119,0.765
4120,0.7
4121,0.715
4122,0.75
4123,0.8
4124,0.795
4125,0.66
4126,0.73
4127,0.78
4128,0.785
4129,0.785
4130,0.685
4131,0.71
4132,0.78
4133,0.765
4134,0.79
4135,0.69
4136,0.735
4137,0.77
4138,0.795
4139,0.81
